code,name,metric,fy,basis,value,unit,source,as_of
6301,KOMATSU LTD.,net_sales,FY2027,company,4118000000000.0,jpy_abs,jquants,2026-04-28
6301,KOMATSU LTD.,net_sales,FY2027,consensus,4472040978550.0,jpy_abs,yfinance,2026-08-27
6301,KOMATSU LTD.,operating_profit,FY2027,company,508000000000.0,jpy_abs,jquants,2026-04-28
6301,KOMATSU LTD.,eps,FY2028,consensus,468.0178,jpy,yfinance,2026-08-27
6301,KOMATSU LTD.,net_sales,FY2028,consensus,4472040978550.0,jpy_abs,yfinance,2026-08-27
6305,"Hitachi Construction Machinery Co.,Ltd.",dps,FY2026,company,175.0,jpy,jquants,2026-04-24
6305,"Hitachi Construction Machinery Co.,Ltd.",eps,FY2026,company,366.66,jpy,jquants,2026-04-24
6305,"Hitachi Construction Machinery Co.,Ltd.",eps,FY2026,consensus,420.46698,jpy,yfinance,2026-08-27
6305,"Hitachi Construction Machinery Co.,Ltd.",net_profit,FY2026,company,78000000000.0,jpy_abs,jquants,2026-04-24
6305,"Hitachi Construction Machinery Co.,Ltd.",net_sales,FY2026,company,1370000000000.0,jpy_abs,jquants,2026-04-24
6305,"Hitachi Construction Machinery Co.,Ltd.",net_sales,FY2026,consensus,1474454185460.0,jpy_abs,yfinance,2026-08-27
6305,"Hitachi Construction Machinery Co.,Ltd.",operating_profit,FY2026,company,137000000000.0,jpy_abs,jquants,2026-04-24
6305,"Hitachi Construction Machinery Co.,Ltd.",dps,FY2027,company,190.0,jpy,jquants,2026-04-24
6305,"Hitachi Construction Machinery Co.,Ltd.",eps,FY2027,company,376.06,jpy,jquants,2026-04-24
6305,"Hitachi Construction Machinery Co.,Ltd.",eps,FY2027,consensus,486.56522,jpy,yfinance,2026-08-27
6305,"Hitachi Construction Machinery Co.,Ltd.",net_profit,FY2027,company,80000000000.0,jpy_abs,jquants,2026-04-24
6305,"Hitachi Construction Machinery Co.,Ltd.",net_sales,FY2027,company,1430000000000.0,jpy_abs,jquants,2026-04-24
6305,"Hitachi Construction Machinery Co.,Ltd.",net_sales,FY2027,consensus,1513554307950.0,jpy_abs,yfinance,2026-08-27
6305,"Hitachi Construction Machinery Co.,Ltd.",operating_profit,FY2027,company,140000000000.0,jpy_abs,jquants,2026-04-24
6305,"Hitachi Construction Machinery Co.,Ltd.",eps,FY2028,consensus,486.56522,jpy,yfinance,2026-08-27
6305,"Hitachi Construction Machinery Co.,Ltd.",net_sales,FY2028,consensus,1513554307950.0,jpy_abs,yfinance,2026-08-27
6323,RORZE CORPORATION,dps,FY2026,company,17.0,jpy,jquants,2026-04-09
6323,RORZE CORPORATION,eps,FY2026,company,109.34,jpy,jquants,2026-04-09
6323,RORZE CORPORATION,eps,FY2026,consensus,197.6494,jpy,yfinance,2026-08-27
6323,RORZE CORPORATION,net_profit,FY2026,company,19049000000.0,jpy_abs,jquants,2026-04-09
6323,RORZE CORPORATION,net_sales,FY2026,company,128794000000.0,jpy_abs,jquants,2026-04-09
6323,RORZE CORPORATION,net_sales,FY2026,consensus,167765670000.0,jpy_abs,yfinance,2026-08-27
6323,RORZE CORPORATION,operating_profit,FY2026,company,31154000000.0,jpy_abs,jquants,2026-04-09
6323,RORZE CORPORATION,dps,FY2027,company,20.0,jpy,jquants,2026-04-09
6323,RORZE CORPORATION,eps,FY2027,company,159.62,jpy,jquants,2026-04-09
6323,RORZE CORPORATION,eps,FY2027,consensus,225.20717,jpy,yfinance,2026-08-27
6323,RORZE CORPORATION,net_profit,FY2027,company,27809000000.0,jpy_abs,jquants,2026-04-09
6323,RORZE CORPORATION,net_sales,FY2027,company,159021000000.0,jpy_abs,jquants,2026-04-09
6323,RORZE CORPORATION,net_sales,FY2027,consensus,185997969170.0,jpy_abs,yfinance,2026-08-27
6323,RORZE CORPORATION,operating_profit,FY2027,company,38112000000.0,jpy_abs,jquants,2026-04-09
6323,RORZE CORPORATION,eps,FY2028,consensus,225.20717,jpy,yfinance,2026-08-27
6323,RORZE CORPORATION,net_sales,FY2028,consensus,185997969170.0,jpy_abs,yfinance,2026-08-27
6326,KUBOTA CORPORATION,dps,FY2026,company,52.0,jpy,jquants,2026-05-08
6326,KUBOTA CORPORATION,eps,FY2026,company,184.69,jpy,jquants,2026-05-08
6326,KUBOTA CORPORATION,eps,FY2026,consensus,234.75246,jpy,yfinance,2026-08-27
6326,KUBOTA CORPORATION,net_profit,FY2026,company,210000000000.0,jpy_abs,jquants,2026-05-08
6326,KUBOTA CORPORATION,net_sales,FY2026,company,3150000000000.0,jpy_abs,jquants,2026-05-08
6326,KUBOTA CORPORATION,net_sales,FY2026,consensus,3254709819910.0,jpy_abs,yfinance,2026-08-27
6326,KUBOTA CORPORATION,operating_profit,FY2026,company,300000000000.0,jpy_abs,jquants,2026-05-08
6326,KUBOTA CORPORATION,eps,FY2027,consensus,226.50777,jpy,yfinance,2026-08-27
6326,KUBOTA CORPORATION,net_sales,FY2027,consensus,3415583356900.0,jpy_abs,yfinance,2026-08-27
6361,EBARA CORPORATION,dps,FY2026,company,66.0,jpy,jquants,2026-05-15
6361,EBARA CORPORATION,eps,FY2026,company,217.91,jpy,jquants,2026-05-15
6361,EBARA CORPORATION,eps,FY2026,consensus,216.76768,jpy,yfinance,2026-08-27
6361,EBARA CORPORATION,net_profit,FY2026,company,99500000000.0,jpy_abs,jquants,2026-05-15
6361,EBARA CORPORATION,net_sales,FY2026,company,1020000000000.0,jpy_abs,jquants,2026-05-15
6361,EBARA CORPORATION,net_sales,FY2026,consensus,1057545248200.0,jpy_abs,yfinance,2026-08-27
6361,EBARA CORPORATION,operating_profit,FY2026,company,125000000000.0,jpy_abs,jquants,2026-05-15
6361,EBARA CORPORATION,eps,FY2027,consensus,257.5791,jpy,yfinance,2026-08-27
6361,EBARA CORPORATION,net_sales,FY2027,consensus,1168257449420.0,jpy_abs,yfinance,2026-08-27
6367,"DAIKIN INDUSTRIES,LTD.",dps,FY2026,company,330.0,jpy,jquants,2026-05-12
6367,"DAIKIN INDUSTRIES,LTD.",eps,FY2026,company,915.29,jpy,jquants,2026-05-12
6367,"DAIKIN INDUSTRIES,LTD.",eps,FY2026,consensus,996.2924,jpy,yfinance,2026-08-27
6367,"DAIKIN INDUSTRIES,LTD.",net_profit,FY2026,company,268000000000.0,jpy_abs,jquants,2026-05-12
6367,"DAIKIN INDUSTRIES,LTD.",net_sales,FY2026,company,4920000000000.0,jpy_abs,jquants,2026-05-12
6367,"DAIKIN INDUSTRIES,LTD.",net_sales,FY2026,consensus,5270957599690.0,jpy_abs,yfinance,2026-08-27
6367,"DAIKIN INDUSTRIES,LTD.",operating_profit,FY2026,company,413000000000.0,jpy_abs,jquants,2026-05-12
6367,"DAIKIN INDUSTRIES,LTD.",dps,FY2027,company,360.0,jpy,jquants,2026-05-12
6367,"DAIKIN INDUSTRIES,LTD.",eps,FY2027,company,949.32,jpy,jquants,2026-05-12
6367,"DAIKIN INDUSTRIES,LTD.",eps,FY2027,consensus,1139.2727,jpy,yfinance,2026-08-27
6367,"DAIKIN INDUSTRIES,LTD.",net_profit,FY2027,company,278000000000.0,jpy_abs,jquants,2026-05-12
6367,"DAIKIN INDUSTRIES,LTD.",net_sales,FY2027,company,5150000000000.0,jpy_abs,jquants,2026-05-12
6367,"DAIKIN INDUSTRIES,LTD.",net_sales,FY2027,consensus,5521859295130.0,jpy_abs,yfinance,2026-08-27
6367,"DAIKIN INDUSTRIES,LTD.",operating_profit,FY2027,company,436000000000.0,jpy_abs,jquants,2026-05-12
6367,"DAIKIN INDUSTRIES,LTD.",eps,FY2028,consensus,1139.2727,jpy,yfinance,2026-08-27
6367,"DAIKIN INDUSTRIES,LTD.",net_sales,FY2028,consensus,5521859295130.0,jpy_abs,yfinance,2026-08-27
6368,ORGANO CORPORATION,dps,FY2026,company,190.0,jpy,jquants,2026-05-13
6368,ORGANO CORPORATION,eps,FY2026,company,587.28,jpy,jquants,2026-05-13
6368,ORGANO CORPORATION,eps,FY2026,consensus,658.935,jpy,yfinance,2026-08-27
6368,ORGANO CORPORATION,net_profit,FY2026,company,27000000000.0,jpy_abs,jquants,2026-05-13
6368,ORGANO CORPORATION,net_sales,FY2026,company,175000000000.0,jpy_abs,jquants,2026-05-13
6368,ORGANO CORPORATION,net_sales,FY2026,consensus,203900000000.0,jpy_abs,yfinance,2026-08-27
6368,ORGANO CORPORATION,operating_profit,FY2026,company,36000000000.0,jpy_abs,jquants,2026-05-13
6368,ORGANO CORPORATION,dps,FY2027,company,22.0,jpy,jquants,2026-05-13
6368,ORGANO CORPORATION,eps,FY2027,company,130.48,jpy,jquants,2026-05-13
6368,ORGANO CORPORATION,eps,FY2027,consensus,774.21,jpy,yfinance,2026-08-27
6368,ORGANO CORPORATION,net_profit,FY2027,company,30000000000.0,jpy_abs,jquants,2026-05-13
6368,ORGANO CORPORATION,net_sales,FY2027,company,200000000000.0,jpy_abs,jquants,2026-05-13
6368,ORGANO CORPORATION,net_sales,FY2027,consensus,229600000000.0,jpy_abs,yfinance,2026-08-27
6368,ORGANO CORPORATION,operating_profit,FY2027,company,40000000000.0,jpy_abs,jquants,2026-05-13
6368,ORGANO CORPORATION,eps,FY2028,consensus,774.21,jpy,yfinance,2026-08-27
6368,ORGANO CORPORATION,net_sales,FY2028,consensus,229600000000.0,jpy_abs,yfinance,2026-08-27
6383,"DAIFUKU CO.,LTD.",dps,FY2026,company,82.0,jpy,jquants,2026-05-14
6383,"DAIFUKU CO.,LTD.",eps,FY2026,company,217.57,jpy,jquants,2026-05-14
6383,"DAIFUKU CO.,LTD.",eps,FY2026,consensus,245.5253,jpy,yfinance,2026-08-27
6383,"DAIFUKU CO.,LTD.",net_profit,FY2026,company,80000000000.0,jpy_abs,jquants,2026-05-14
6383,"DAIFUKU CO.,LTD.",net_sales,FY2026,company,700000000000.0,jpy_abs,jquants,2026-05-14
6383,"DAIFUKU CO.,LTD.",net_sales,FY2026,consensus,741713682860.0,jpy_abs,yfinance,2026-08-27
6383,"DAIFUKU CO.,LTD.",operating_profit,FY2026,company,105000000000.0,jpy_abs,jquants,2026-05-14
6383,"DAIFUKU CO.,LTD.",eps,FY2027,consensus,269.9958,jpy,yfinance,2026-08-27
6383,"DAIFUKU CO.,LTD.",net_sales,FY2027,consensus,807000867370.0,jpy_abs,yfinance,2026-08-27
6417,"SANKYO CO.,LTD.",dps,FY2026,company,90.0,jpy,jquants,2026-05-13
6417,"SANKYO CO.,LTD.",eps,FY2026,company,214.25,jpy,jquants,2026-05-13
6417,"SANKYO CO.,LTD.",eps,FY2026,consensus,213.3,jpy,yfinance,2026-08-27
6417,"SANKYO CO.,LTD.",net_profit,FY2026,company,44000000000.0,jpy_abs,jquants,2026-05-13
6417,"SANKYO CO.,LTD.",net_sales,FY2026,company,185000000000.0,jpy_abs,jquants,2026-05-13
6417,"SANKYO CO.,LTD.",net_sales,FY2026,consensus,175400000000.0,jpy_abs,yfinance,2026-08-27
6417,"SANKYO CO.,LTD.",operating_profit,FY2026,company,63000000000.0,jpy_abs,jquants,2026-05-13
6417,"SANKYO CO.,LTD.",dps,FY2027,company,80.0,jpy,jquants,2026-05-13
6417,"SANKYO CO.,LTD.",eps,FY2027,company,202.52,jpy,jquants,2026-05-13
6417,"SANKYO CO.,LTD.",eps,FY2027,consensus,217.425,jpy,yfinance,2026-08-27
6417,"SANKYO CO.,LTD.",net_profit,FY2027,company,40000000000.0,jpy_abs,jquants,2026-05-13
6417,"SANKYO CO.,LTD.",net_sales,FY2027,company,174000000000.0,jpy_abs,jquants,2026-05-13
6417,"SANKYO CO.,LTD.",net_sales,FY2027,consensus,178825000000.0,jpy_abs,yfinance,2026-08-27
6417,"SANKYO CO.,LTD.",operating_profit,FY2027,company,56000000000.0,jpy_abs,jquants,2026-05-13
6417,"SANKYO CO.,LTD.",eps,FY2028,consensus,217.425,jpy,yfinance,2026-08-27
6417,"SANKYO CO.,LTD.",net_sales,FY2028,consensus,178825000000.0,jpy_abs,yfinance,2026-08-27
6432,"TAKEUCHI MFG.CO.,LTD.",dps,FY2026,company,210.0,jpy,jquants,2026-04-10
6432,"TAKEUCHI MFG.CO.,LTD.",eps,FY2026,company,571.44,jpy,jquants,2026-04-10
6432,"TAKEUCHI MFG.CO.,LTD.",eps,FY2026,consensus,579.99286,jpy,yfinance,2026-08-27
6432,"TAKEUCHI MFG.CO.,LTD.",net_profit,FY2026,company,26400000000.0,jpy_abs,jquants,2026-04-10
6432,"TAKEUCHI MFG.CO.,LTD.",net_sales,FY2026,company,223000000000.0,jpy_abs,jquants,2026-04-10
6432,"TAKEUCHI MFG.CO.,LTD.",net_sales,FY2026,consensus,249220000000.0,jpy_abs,yfinance,2026-08-27
6432,"TAKEUCHI MFG.CO.,LTD.",operating_profit,FY2026,company,38000000000.0,jpy_abs,jquants,2026-04-10
6432,"TAKEUCHI MFG.CO.,LTD.",dps,FY2027,company,220.0,jpy,jquants,2026-04-10
6432,"TAKEUCHI MFG.CO.,LTD.",eps,FY2027,company,560.69,jpy,jquants,2026-04-10
6432,"TAKEUCHI MFG.CO.,LTD.",eps,FY2027,consensus,661.2818,jpy,yfinance,2026-08-27
6432,"TAKEUCHI MFG.CO.,LTD.",net_profit,FY2027,company,25900000000.0,jpy_abs,jquants,2026-04-10
6432,"TAKEUCHI MFG.CO.,LTD.",net_sales,FY2027,company,244000000000.0,jpy_abs,jquants,2026-04-10
6432,"TAKEUCHI MFG.CO.,LTD.",net_sales,FY2027,consensus,267120000000.0,jpy_abs,yfinance,2026-08-27
6432,"TAKEUCHI MFG.CO.,LTD.",operating_profit,FY2027,company,37300000000.0,jpy_abs,jquants,2026-04-10
6432,"TAKEUCHI MFG.CO.,LTD.",eps,FY2028,consensus,661.2818,jpy,yfinance,2026-08-27
6432,"TAKEUCHI MFG.CO.,LTD.",net_sales,FY2028,consensus,267120000000.0,jpy_abs,yfinance,2026-08-27
6436,Amano Corporation,dps,FY2026,company,180.0,jpy,jquants,2026-04-27
6436,Amano Corporation,eps,FY2026,company,255.65,jpy,jquants,2026-04-27
6436,Amano Corporation,eps,FY2026,consensus,260.2,jpy,yfinance,2026-08-27
6436,Amano Corporation,net_profit,FY2026,company,18000000000.0,jpy_abs,jquants,2026-04-27
6436,Amano Corporation,net_sales,FY2026,company,180000000000.0,jpy_abs,jquants,2026-04-27
6436,Amano Corporation,net_sales,FY2026,consensus,185530000000.0,jpy_abs,yfinance,2026-08-27
6436,Amano Corporation,operating_profit,FY2026,company,24500000000.0,jpy_abs,jquants,2026-04-27
6436,Amano Corporation,dps,FY2027,company,180.0,jpy,jquants,2026-04-27
6436,Amano Corporation,eps,FY2027,company,254.11,jpy,jquants,2026-04-27
6436,Amano Corporation,eps,FY2027,consensus,282.7,jpy,yfinance,2026-08-27
6436,Amano Corporation,net_profit,FY2027,company,17600000000.0,jpy_abs,jquants,2026-04-27
6436,Amano Corporation,net_sales,FY2027,company,184000000000.0,jpy_abs,jquants,2026-04-27
6436,Amano Corporation,net_sales,FY2027,consensus,194610000000.0,jpy_abs,yfinance,2026-08-27
6436,Amano Corporation,operating_profit,FY2027,company,24000000000.0,jpy_abs,jquants,2026-04-27
6436,Amano Corporation,eps,FY2028,consensus,282.7,jpy,yfinance,2026-08-27
6436,Amano Corporation,net_sales,FY2028,consensus,194610000000.0,jpy_abs,yfinance,2026-08-27
6448,"BROTHER INDUSTRIES,LTD.",dps,FY2026,company,100.0,jpy,jquants,2026-05-08
6448,"BROTHER INDUSTRIES,LTD.",eps,FY2026,company,266.42,jpy,jquants,2026-05-08
6448,"BROTHER INDUSTRIES,LTD.",eps,FY2026,consensus,320.4,jpy,yfinance,2026-08-27
6448,"BROTHER INDUSTRIES,LTD.",net_profit,FY2026,company,67000000000.0,jpy_abs,jquants,2026-05-08
6448,"BROTHER INDUSTRIES,LTD.",net_sales,FY2026,company,885000000000.0,jpy_abs,jquants,2026-05-08
6448,"BROTHER INDUSTRIES,LTD.",net_sales,FY2026,consensus,957050000000.0,jpy_abs,yfinance,2026-08-27
6448,"BROTHER INDUSTRIES,LTD.",operating_profit,FY2026,company,80000000000.0,jpy_abs,jquants,2026-05-08
6448,"BROTHER INDUSTRIES,LTD.",dps,FY2027,company,100.0,jpy,jquants,2026-05-08
6448,"BROTHER INDUSTRIES,LTD.",eps,FY2027,company,289.21,jpy,jquants,2026-05-08
6448,"BROTHER INDUSTRIES,LTD.",eps,FY2027,consensus,297.2,jpy,yfinance,2026-08-27
6448,"BROTHER INDUSTRIES,LTD.",net_profit,FY2027,company,72000000000.0,jpy_abs,jquants,2026-05-08
6448,"BROTHER INDUSTRIES,LTD.",net_sales,FY2027,company,910000000000.0,jpy_abs,jquants,2026-05-08
6448,"BROTHER INDUSTRIES,LTD.",net_sales,FY2027,consensus,980500000000.0,jpy_abs,yfinance,2026-08-27
6448,"BROTHER INDUSTRIES,LTD.",operating_profit,FY2027,company,85000000000.0,jpy_abs,jquants,2026-05-08
6448,"BROTHER INDUSTRIES,LTD.",eps,FY2028,consensus,297.2,jpy,yfinance,2026-08-27
6448,"BROTHER INDUSTRIES,LTD.",net_sales,FY2028,consensus,980500000000.0,jpy_abs,yfinance,2026-08-27
6457,GLORY LTD.,dps,FY2026,company,112.0,jpy,jquants,2026-05-15
6457,GLORY LTD.,eps,FY2026,company,266.15,jpy,jquants,2026-05-15
6457,GLORY LTD.,eps,FY2026,consensus,351.9,jpy,yfinance,2026-08-27
6457,GLORY LTD.,net_profit,FY2026,company,14500000000.0,jpy_abs,jquants,2026-05-15
6457,GLORY LTD.,net_sales,FY2026,company,340000000000.0,jpy_abs,jquants,2026-05-15
6457,GLORY LTD.,net_sales,FY2026,consensus,365650000000.0,jpy_abs,yfinance,2026-08-27
6457,GLORY LTD.,operating_profit,FY2026,company,29500000000.0,jpy_abs,jquants,2026-05-15
6457,GLORY LTD.,dps,FY2027,company,154.0,jpy,jquants,2026-05-15
6457,GLORY LTD.,eps,FY2027,company,370.03,jpy,jquants,2026-05-15
6457,GLORY LTD.,eps,FY2027,consensus,420.2,jpy,yfinance,2026-08-27
6457,GLORY LTD.,net_profit,FY2027,company,20000000000.0,jpy_abs,jquants,2026-05-15
6457,GLORY LTD.,net_sales,FY2027,company,360000000000.0,jpy_abs,jquants,2026-05-15
6457,GLORY LTD.,net_sales,FY2027,consensus,379900000000.0,jpy_abs,yfinance,2026-08-27
6457,GLORY LTD.,operating_profit,FY2027,company,32000000000.0,jpy_abs,jquants,2026-05-15
6457,GLORY LTD.,eps,FY2028,consensus,420.2,jpy,yfinance,2026-08-27
6457,GLORY LTD.,net_sales,FY2028,consensus,379900000000.0,jpy_abs,yfinance,2026-08-27
6460,SEGA SAMMY HOLDINGS INC.,dps,FY2026,company,55.0,jpy,jquants,2026-05-12
6460,SEGA SAMMY HOLDINGS INC.,eps,FY2026,company,-61.87,jpy,jquants,2026-05-12
6460,SEGA SAMMY HOLDINGS INC.,eps,FY2026,consensus,178.93385,jpy,yfinance,2026-08-27
6460,SEGA SAMMY HOLDINGS INC.,net_profit,FY2026,company,-13000000000.0,jpy_abs,jquants,2026-05-12
6460,SEGA SAMMY HOLDINGS INC.,net_sales,FY2026,company,490000000000.0,jpy_abs,jquants,2026-05-12
6460,SEGA SAMMY HOLDINGS INC.,net_sales,FY2026,consensus,509157277720.0,jpy_abs,yfinance,2026-08-27
6460,SEGA SAMMY HOLDINGS INC.,operating_profit,FY2026,company,40000000000.0,jpy_abs,jquants,2026-05-12
6460,SEGA SAMMY HOLDINGS INC.,dps,FY2027,company,55.0,jpy,jquants,2026-05-12
6460,SEGA SAMMY HOLDINGS INC.,eps,FY2027,company,160.36,jpy,jquants,2026-05-12
6460,SEGA SAMMY HOLDINGS INC.,eps,FY2027,consensus,213.84428,jpy,yfinance,2026-08-27
6460,SEGA SAMMY HOLDINGS INC.,net_profit,FY2027,company,32500000000.0,jpy_abs,jquants,2026-05-12
6460,SEGA SAMMY HOLDINGS INC.,net_sales,FY2027,company,510000000000.0,jpy_abs,jquants,2026-05-12
6460,SEGA SAMMY HOLDINGS INC.,net_sales,FY2027,consensus,536970253360.0,jpy_abs,yfinance,2026-08-27
6460,SEGA SAMMY HOLDINGS INC.,operating_profit,FY2027,company,44500000000.0,jpy_abs,jquants,2026-05-12
6460,SEGA SAMMY HOLDINGS INC.,eps,FY2028,consensus,213.84428,jpy,yfinance,2026-08-27
6460,SEGA SAMMY HOLDINGS INC.,net_sales,FY2028,consensus,536970253360.0,jpy_abs,yfinance,2026-08-27
6465,HOSHIZAKI CORPORATION,dps,FY2026,company,115.0,jpy,jquants,2026-05-15
6465,HOSHIZAKI CORPORATION,eps,FY2026,company,271.72,jpy,jquants,2026-05-15
6465,HOSHIZAKI CORPORATION,eps,FY2026,consensus,302.50192,jpy,yfinance,2026-08-27
6465,HOSHIZAKI CORPORATION,net_profit,FY2026,company,38200000000.0,jpy_abs,jquants,2026-05-15
6465,HOSHIZAKI CORPORATION,net_sales,FY2026,company,520000000000.0,jpy_abs,jquants,2026-05-15
6465,HOSHIZAKI CORPORATION,net_sales,FY2026,consensus,538677875000.0,jpy_abs,yfinance,2026-08-27
6465,HOSHIZAKI CORPORATION,operating_profit,FY2026,company,55600000000.0,jpy_abs,jquants,2026-05-15
6465,HOSHIZAKI CORPORATION,eps,FY2027,consensus,351.20068,jpy,yfinance,2026-08-27
6465,HOSHIZAKI CORPORATION,net_sales,FY2027,consensus,576466500000.0,jpy_abs,yfinance,2026-08-27
6479,MINEBEA MITSUMI Inc.,dps,FY2026,company,50.0,jpy,jquants,2026-05-12
6479,MINEBEA MITSUMI Inc.,eps,FY2026,company,246.6,jpy,jquants,2026-05-12
6479,MINEBEA MITSUMI Inc.,eps,FY2026,consensus,218.44379,jpy,yfinance,2026-08-27
6479,MINEBEA MITSUMI Inc.,net_profit,FY2026,company,99034000000.0,jpy_abs,jquants,2026-05-12
6479,MINEBEA MITSUMI Inc.,net_sales,FY2026,company,1664387000000.0,jpy_abs,jquants,2026-05-12
6479,MINEBEA MITSUMI Inc.,net_sales,FY2026,consensus,1707238701270.0,jpy_abs,yfinance,2026-08-27
6479,MINEBEA MITSUMI Inc.,operating_profit,FY2026,company,6839000000.0,jpy_abs,jquants,2026-05-12
6479,MINEBEA MITSUMI Inc.,dps,FY2027,company,60.0,jpy,jquants,2026-05-12
6479,MINEBEA MITSUMI Inc.,eps,FY2027,company,206.68,jpy,jquants,2026-05-12
6479,MINEBEA MITSUMI Inc.,eps,FY2027,consensus,252.06688,jpy,yfinance,2026-08-27
6479,MINEBEA MITSUMI Inc.,net_profit,FY2027,company,83000000000.0,jpy_abs,jquants,2026-05-12
6479,MINEBEA MITSUMI Inc.,net_sales,FY2027,company,1690000000000.0,jpy_abs,jquants,2026-05-12
6479,MINEBEA MITSUMI Inc.,net_sales,FY2027,consensus,1791278710300.0,jpy_abs,yfinance,2026-08-27
6479,MINEBEA MITSUMI Inc.,operating_profit,FY2027,company,120000000000.0,jpy_abs,jquants,2026-05-12
6479,MINEBEA MITSUMI Inc.,eps,FY2028,consensus,252.06688,jpy,yfinance,2026-08-27
6479,MINEBEA MITSUMI Inc.,net_sales,FY2028,consensus,1791278710300.0,jpy_abs,yfinance,2026-08-27
6501,"Hitachi,Ltd.",eps,FY2026,company,167.4,jpy,jquants,2026-04-27
6501,"Hitachi,Ltd.",eps,FY2026,consensus,211.84492,jpy,yfinance,2026-08-27
6501,"Hitachi,Ltd.",net_profit,FY2026,company,760000000000.0,jpy_abs,jquants,2026-04-27
6501,"Hitachi,Ltd.",net_sales,FY2026,company,10500000000000.0,jpy_abs,jquants,2026-04-27
6501,"Hitachi,Ltd.",net_sales,FY2026,consensus,11618977571230.0,jpy_abs,yfinance,2026-08-27
6501,"Hitachi,Ltd.",operating_profit,FY2026,company,1150000000000.0,jpy_abs,jquants,2026-04-27
6501,"Hitachi,Ltd.",eps,FY2027,company,188.78,jpy,jquants,2026-04-27
6501,"Hitachi,Ltd.",eps,FY2027,consensus,251.6598,jpy,yfinance,2026-08-27
6501,"Hitachi,Ltd.",net_profit,FY2027,company,850000000000.0,jpy_abs,jquants,2026-04-27
6501,"Hitachi,Ltd.",net_sales,FY2027,company,11100000000000.0,jpy_abs,jquants,2026-04-27
6501,"Hitachi,Ltd.",net_sales,FY2027,consensus,12382426672070.0,jpy_abs,yfinance,2026-08-27
6501,"Hitachi,Ltd.",operating_profit,FY2027,company,1315000000000.0,jpy_abs,jquants,2026-04-27
6501,"Hitachi,Ltd.",eps,FY2028,consensus,251.6598,jpy,yfinance,2026-08-27
6501,"Hitachi,Ltd.",net_sales,FY2028,consensus,12382426672070.0,jpy_abs,yfinance,2026-08-27
6503,Mitsubishi Electric Corporation,dps,FY2026,company,60.0,jpy,jquants,2026-05-13
6503,Mitsubishi Electric Corporation,eps,FY2026,company,174.83,jpy,jquants,2026-05-13
6503,Mitsubishi Electric Corporation,eps,FY2026,consensus,258.65262,jpy,yfinance,2026-08-27
6503,Mitsubishi Electric Corporation,net_profit,FY2026,company,360000000000.0,jpy_abs,jquants,2026-05-13
6503,Mitsubishi Electric Corporation,net_sales,FY2026,company,5760000000000.0,jpy_abs,jquants,2026-05-13
6503,Mitsubishi Electric Corporation,net_sales,FY2026,consensus,6394787608460.0,jpy_abs,yfinance,2026-08-27
6503,Mitsubishi Electric Corporation,operating_profit,FY2026,company,400000000000.0,jpy_abs,jquants,2026-05-13
6503,Mitsubishi Electric Corporation,eps,FY2027,company,231.01,jpy,jquants,2026-05-13
6503,Mitsubishi Electric Corporation,eps,FY2027,consensus,286.53754,jpy,yfinance,2026-08-27
